order,name,label,parent,codesystem,code,ontologyTermURI,definition
361,main_land_use_airports,,Built environment/neighbourhood characteristics,,,,"percentage of airpt (airports) land use within a buffer of 300 m at pregnancy,percentage of airpt (airports) land use within a buffer of 300 m at birth,percentage of airpt (airports) land use within a buffer of 300 m at first trimester,percentage of airpt (airports) land use within a buffer of 300 m at second trimester,percentage of airpt (airports) land use within a buffer of 300 m at third trimester,percentage of airpt (airports) land use within a buffer of 300 m at one year of age,percentage of airpt (airports) land use within a buffer of 300 m at two years of age,percentage of airpt (airports) land use within a buffer of 300 m at three years of age,percentage of airpt (airports) land use within a buffer of 300 m at four years of age,percentage of airpt (airports) land use within a buffer of 300 m at five years of age,percentage of airpt (airports) land use within a buffer of 300 m at six years of age,percentage of airpt (airports) land use within a buffer of 300 m at seven years of age,percentage of airpt (airports) land use within a buffer of 300 m at eight years of age,percentage of airpt (airports) land use within a buffer of 300 m at nine years of age,percentage of airpt (airports) land use within a buffer of 300 m at ten years of age,percentage of airpt (airports) land use within a buffer of 300 m at eleven years of age,percentage of airpt (airports) land use within a buffer of 300 m at twelve years of age"
366,main_land_use_other,,Built environment/neighbourhood characteristics,,,,"percentage of other (mineral extraction and dump sites, construction sites, land without current use) land use within a buffer of 300 m at birth,percentage of other (mineral extraction and dump sites, construction sites, land without current use) land use within a buffer of 300 m at first trimester,percentage of other (mineral extraction and dump sites, construction sites, land without current use) land use within a buffer of 300 m at second trimester,percentage of other (mineral extraction and dump sites, construction sites, land without current use) land use within a buffer of 300 m at third trimester,percentage of other (mineral extraction and dump sites, construction sites, land without current use) land use within a buffer of 300 m at one year of age,percentage of other (mineral extraction and dump sites, construction sites, land without current use) land use within a buffer of 300 m at two years of age,percentage of other (mineral extraction and dump sites, construction sites, land without current use) land use within a buffer of 300 m at three years of age,percentage of other (mineral extraction and dump sites, construction sites, land without current use) land use within a buffer of 300 m at four years of age,percentage of other (mineral extraction and dump sites, construction sites, land without current use) land use within a buffer of 300 m at five years of age,percentage of other (mineral extraction and dump sites, construction sites, land without current use) land use within a buffer of 300 m at six years of age,percentage of other (mineral extraction and dump sites, construction sites, land without current use) land use within a buffer of 300 m at seven years of age,percentage of other (mineral extraction and dump sites, construction sites, land without current use) land use within a buffer of 300 m at eight years of age,percentage of other (mineral extraction and dump sites, construction sites, land without current use) land use within a buffer of 300 m at nine years of age,percentage of other (mineral extraction and dump sites, construction sites, land without current use) land use within a buffer of 300 m at ten years of age,percentage of other (mineral extraction and dump sites, construction sites, land without current use) land use within a buffer of 300 m at eleven years of age,percentage of other (mineral extraction and dump sites, construction sites, land without current use) land use within a buffer of 300 m at twelve years of age,percentage of port (port areas) land use within a buffer of 300 m at pregnancy"
368,main_land_use_transports,,Built environment/neighbourhood characteristics,,,,"percentage of trans (road and rail network and associated land, fast transit roads and associated land, other roads and associated land, railways and associated land) land use within a buffer of 300 m at birth,percentage of trans (road and rail network and associated land, fast transit roads and associated land, other roads and associated land, railways and associated land) land use within a buffer of 300 m at first trimester,percentage of trans (road and rail network and associated land, fast transit roads and associated land, other roads and associated land, railways and associated land) land use within a buffer of 300 m at second trimester,percentage of trans (road and rail network and associated land, fast transit roads and associated land, other roads and associated land, railways and associated land) land use within a buffer of 300 m at third trimester,percentage of trans (road and rail network and associated land, fast transit roads and associated land, other roads and associated land, railways and associated land) land use within a buffer of 300 m at one year of age,percentage of trans (road and rail network and associated land, fast transit roads and associated land, other roads and associated land, railways and associated land) land use within a buffer of 300 m at two years of age,percentage of trans (road and rail network and associated land, fast transit roads and associated land, other roads and associated land, railways and associated land) land use within a buffer of 300 m at three years of age,percentage of trans (road and rail network and associated land, fast transit roads and associated land, other roads and associated land, railways and associated land) land use within a buffer of 300 m at four years of age,percentage of trans (road and rail network and associated land, fast transit roads and associated land, other roads and associated land, railways and associated land) land use within a buffer of 300 m at five years of age,percentage of trans (road and rail network and associated land, fast transit roads and associated land, other roads and associated land, railways and associated land) land use within a buffer of 300 m at six years of age,percentage of trans (road and rail network and associated land, fast transit roads and associated land, other roads and associated land, railways and associated land) land use within a buffer of 300 m at seven years of age,percentage of trans (road and rail network and associated land, fast transit roads and associated land, other roads and associated land, railways and associated land) land use within a buffer of 300 m at eight years of age,percentage of trans (road and rail network and associated land, fast transit roads and associated land, other roads and associated land, railways and associated land) land use within a buffer of 300 m at nine years of age,percentage of trans (road and rail network and associated land, fast transit roads and associated land, other roads and associated land, railways and associated land) land use within a buffer of 300 m at ten years of age,percentage of trans (road and rail network and associated land, fast transit roads and associated land, other roads and associated land, railways and associated land) land use within a buffer of 300 m at eleven years of age,percentage of trans (road and rail network and associated land, fast transit roads and associated land, other roads and associated land, railways and associated land) land use within a buffer of 300 m at twelve years of age,percentage of urbgr (green urban areas, sports and leisure facilities) land use within a buffer of 300 m at pregnancy"
370,main_land_use_low_density,,Built environment/neighbourhood characteristics,,,,"percentage of vldres (discontinuous very low density urban fabric) land use within a buffer of 300 m at birth,percentage of vldres (discontinuous very low density urban fabric) land use within a buffer of 300 m at first trimester,percentage of vldres (discontinuous very low density urban fabric) land use within a buffer of 300 m at second trimester,percentage of vldres (discontinuous very low density urban fabric) land use within a buffer of 300 m at third trimester,percentage of vldres (discontinuous very low density urban fabric) land use within a buffer of 300 m at one year of age,percentage of vldres (discontinuous very low density urban fabric) land use within a buffer of 300 m at two years of age,percentage of vldres (discontinuous very low density urban fabric) land use within a buffer of 300 m at three years of age,percentage of vldres (discontinuous very low density urban fabric) land use within a buffer of 300 m at four years of age,percentage of vldres (discontinuous very low density urban fabric) land use within a buffer of 300 m at five years of age,percentage of vldres (discontinuous very low density urban fabric) land use within a buffer of 300 m at six years of age,percentage of vldres (discontinuous very low density urban fabric) land use within a buffer of 300 m at seven years of age,percentage of vldres (discontinuous very low density urban fabric) land use within a buffer of 300 m at eight years of age,percentage of vldres (discontinuous very low density urban fabric) land use within a buffer of 300 m at nine years of age,percentage of vldres (discontinuous very low density urban fabric) land use within a buffer of 300 m at ten years of age,percentage of vldres (discontinuous very low density urban fabric) land use within a buffer of 300 m at eleven years of age,percentage of vldres (discontinuous very low density urban fabric) land use within a buffer of 300 m at twelve years of age"
,Any food allergic sensitization (Skin prick test),,Skin prick test (Food),,,,
,IgE (Inhalant),,Inhalant,,,,
365,main_land_use_forests,,Built environment/neighbourhood characteristics,,,,"percentage of natgr (forests) land use within a buffer of 300 m at birth,percentage of natgr (forests) land use within a buffer of 300 m at first trimester,percentage of natgr (forests) land use within a buffer of 300 m at second trimester,percentage of natgr (forests) land use within a buffer of 300 m at third trimester,percentage of natgr (forests) land use within a buffer of 300 m at one year of age,percentage of natgr (forests) land use within a buffer of 300 m at two years of age,percentage of natgr (forests) land use within a buffer of 300 m at three years of age,percentage of natgr (forests) land use within a buffer of 300 m at four years of age,percentage of natgr (forests) land use within a buffer of 300 m at five years of age,percentage of natgr (forests) land use within a buffer of 300 m at six years of age,percentage of natgr (forests) land use within a buffer of 300 m at seven years of age,percentage of natgr (forests) land use within a buffer of 300 m at eight years of age,percentage of natgr (forests) land use within a buffer of 300 m at nine years of age,percentage of natgr (forests) land use within a buffer of 300 m at ten years of age,percentage of natgr (forests) land use within a buffer of 300 m at eleven years of age,percentage of natgr (forests) land use within a buffer of 300 m at twelve years of age,percentage of other (mineral extraction and dump sites, construction sites, land without current use) land use within a buffer of 300 m at pregnancy"
364,main_land_use_medium_urban_fabric,,Built environment/neighbourhood characteristics,,,,"percentage of ldres (discontinuous dense/medium density/low density urban fabric) land use within a buffer of 300 m at birth,percentage of ldres (discontinuous dense/medium density/low density urban fabric) land use within a buffer of 300 m at first trimester,percentage of ldres (discontinuous dense/medium density/low density urban fabric) land use within a buffer of 300 m at second trimester,percentage of ldres (discontinuous dense/medium density/low density urban fabric) land use within a buffer of 300 m at third trimester,percentage of ldres (discontinuous dense/medium density/low density urban fabric) land use within a buffer of 300 m at one year of age,percentage of ldres (discontinuous dense/medium density/low density urban fabric) land use within a buffer of 300 m at two years of age,percentage of ldres (discontinuous dense/medium density/low density urban fabric) land use within a buffer of 300 m at three years of age,percentage of ldres (discontinuous dense/medium density/low density urban fabric) land use within a buffer of 300 m at four years of age,percentage of ldres (discontinuous dense/medium density/low density urban fabric) land use within a buffer of 300 m at five years of age,percentage of ldres (discontinuous dense/medium density/low density urban fabric) land use within a buffer of 300 m at six years of age,percentage of ldres (discontinuous dense/medium density/low density urban fabric) land use within a buffer of 300 m at seven years of age,percentage of ldres (discontinuous dense/medium density/low density urban fabric) land use within a buffer of 300 m at eight years of age,percentage of ldres (discontinuous dense/medium density/low density urban fabric) land use within a buffer of 300 m at nine years of age,percentage of ldres (discontinuous dense/medium density/low density urban fabric) land use within a buffer of 300 m at ten years of age,percentage of ldres (discontinuous dense/medium density/low density urban fabric) land use within a buffer of 300 m at eleven years of age,percentage of ldres (discontinuous dense/medium density/low density urban fabric) land use within a buffer of 300 m at twelve years of age,percentage of natgr (forests) land use within a buffer of 300 m at pregnancy"
,Any inhalant allergic sensitization (IgE),,IgE (Inhalant),,,,
369,main_land_use_green_urban,,Built environment/neighbourhood characteristics,,,,"percentage of urbgr (green urban areas, sports and leisure facilities) land use within a buffer of 300 m at birth,percentage of urbgr (green urban areas, sports and leisure facilities) land use within a buffer of 300 m at first trimester,percentage of urbgr (green urban areas, sports and leisure facilities) land use within a buffer of 300 m at second trimester,percentage of urbgr (green urban areas, sports and leisure facilities) land use within a buffer of 300 m at third trimester,percentage of urbgr (green urban areas, sports and leisure facilities) land use within a buffer of 300 m at one year of age,percentage of urbgr (green urban areas, sports and leisure facilities) land use within a buffer of 300 m at two years of age,percentage of urbgr (green urban areas, sports and leisure facilities) land use within a buffer of 300 m at three years of age,percentage of urbgr (green urban areas, sports and leisure facilities) land use within a buffer of 300 m at four years of age,percentage of urbgr (green urban areas, sports and leisure facilities) land use within a buffer of 300 m at five years of age,percentage of urbgr (green urban areas, sports and leisure facilities) land use within a buffer of 300 m at six years of age,percentage of urbgr (green urban areas, sports and leisure facilities) land use within a buffer of 300 m at seven years of age,percentage of urbgr (green urban areas, sports and leisure facilities) land use within a buffer of 300 m at eight years of age,percentage of urbgr (green urban areas, sports and leisure facilities) land use within a buffer of 300 m at nine years of age,percentage of urbgr (green urban areas, sports and leisure facilities) land use within a buffer of 300 m at ten years of age,percentage of urbgr (green urban areas, sports and leisure facilities) land use within a buffer of 300 m at eleven years of age,percentage of urbgr (green urban areas, sports and leisure facilities) land use within a buffer of 300 m at twelve years of age,percentage of vldres (discontinuous very low density urban fabric) land use within a buffer of 300 m at pregnancy"
371,main_land_use_water,,Built environment/neighbourhood characteristics,,,,"percentage of water land use within a buffer of 300 m at pregnancy,percentage of water land use within a buffer of 300 m at birth,percentage of water land use within a buffer of 300 m at first trimester,percentage of water land use within a buffer of 300 m at second trimester,percentage of water land use within a buffer of 300 m at third trimester,percentage of water land use within a buffer of 300 m at one year of age,percentage of water land use within a buffer of 300 m at two years of age,percentage of water land use within a buffer of 300 m at three years of age,percentage of water land use within a buffer of 300 m at four years of age,percentage of water land use within a buffer of 300 m at five years of age,percentage of water land use within a buffer of 300 m at six years of age,percentage of water land use within a buffer of 300 m at seven years of age,percentage of water land use within a buffer of 300 m at eight years of age,percentage of water land use within a buffer of 300 m at nine years of age,percentage of water land use within a buffer of 300 m at ten years of age,percentage of water land use within a buffer of 300 m at eleven years of age,percentage of water land use within a buffer of 300 m at twelve years of age"
372,Workplace characteristics,,Physical environment,,Workplace,,"Information about physical characteristics of the workplace (e.g. address, building characteristics, ventilation, work inside/outside a building)."
374,Chemical exposure,,Physical environment,,Chemical_exp,,"Information about exposure to chemicals by air, food or water (e.g. cigarette and wood smoke, solvents, pesticides, level of chemical pollutant in the air)."
375,Passive smoking,,Chemical exposure,,,,"Passive smoking (age >0 to <1year),Passive smoking (age >1 to <2 years),Passive smoking (age >10 to <11 years),Passive smoking (age >11 to <12 years),Passive smoking (age >12 to <13 years),Passive smoking (age >13 to <14 years),Passive smoking (age >15 to <16 years),Passive smoking (age >17 to <18 years),Passive smoking (age >14 to <15 years),Passive smoking (age >16 to <17 years),Passive smoking (age >2 to <3 years),Passive smoking (age >3 to <4 years),Passive smoking (age >4 to <5 years),Passive smoking (age >5 to <6 years),Passive smoking(age >6 to <7 years),Passive smoking (age >7 to <8 years),Passive smoking (age >8 to <9 years),Passive smoking (age >9 to <10 years)"
376,Air pollution,,Chemical exposure,,,,
378,nox,,Air pollution,,,,"nox average value (extrapolated back in time using ratio method) during pregnancy,nox average value (extrapolated back in time using ratio method) during first trimester,nox average value (extrapolated back in time using ratio method) during second trimester,nox average value (extrapolated back in time using ratio method) during third trimester,nox average value (extrapolated back in time using ratio method) during first year (>0 year and <=1 year),nox average value (extrapolated back in time using ratio method) during second year (>1 year and <=2 years),nox average value (extrapolated back in time using ratio method) during third year (>2 years and <=3 years),nox average value (extrapolated back in time using ratio method) during fourth year (>3 years and <=4 years),nox average value (extrapolated back in time using ratio method) during fifth year (>4 years and <=5 years),nox average value (extrapolated back in time using ratio method) during sixth year (>5 years and <=6 years),nox average value (extrapolated back in time using ratio method) during seventh year (>6 years and <=7 years),nox average value (extrapolated back in time using ratio method) during eighth year (>7 years and <=8 years),nox average value (extrapolated back in time using ratio method) during ninth year (>8 years and <=9 years),nox average value (extrapolated back in time using ratio method) during tenth year (>9 years and <=10 years),nox average value (extrapolated back in time using ratio method) during eleventh year (>10 years and <=11 years),nox average value (extrapolated back in time using ratio method) during twelfth year (>11 years and <=12 years)"
379,pm25,,Air pollution,,,,"pm25 average value (extrapolated back in time using ratio method) during pregnancy,pm25 average value (extrapolated back in time using ratio method) during first trimester,pm25 average value (extrapolated back in time using ratio method) during second trimester,pm25 average value (extrapolated back in time using ratio method) during third trimester,pm25 average value (extrapolated back in time using ratio method) during first year (>0 year and <=1 year),pm25 average value (extrapolated back in time using ratio method) during second year (>1 year and <=2 years),pm25 average value (extrapolated back in time using ratio method) during third year (>2 years and <=3 years),pm25 average value (extrapolated back in time using ratio method) during fourth year (>3 years and <=4 years),pm25 average value (extrapolated back in time using ratio method) during fifth year (>4 years and <=5 years),pm25 average value (extrapolated back in time using ratio method) during sixth year (>5 years and <=6 years),pm25 average value (extrapolated back in time using ratio method) during seventh year (>6 years and <=7 years),pm25 average value (extrapolated back in time using ratio method) during eighth year (>7 years and <=8 years),pm25 average value (extrapolated back in time using ratio method) during ninth year (>8 years and <=9 years),pm25 average value (extrapolated back in time using ratio method) during tenth year (>9 years and <=10 years),pm25 average value (extrapolated back in time using ratio method) during eleventh year (>10 years and <=11 years),pm25 average value (extrapolated back in time using ratio method) during twelfth year (>11 years and <=12 years)"
399,Biological exposure,,Physical environment,,Biological_exp,,"Information about exposure to biohazards (e.g. farm animals, chickenpox virus, ticks transmitting Lyme disease)."
,Asthma (Respiratory),,Respiratory (Adult health),,,,
360,main_land_use_agricultural,,Built environment/neighbourhood characteristics,,,,"percentage of agrgr (agricultural areas, semi-natural areas and wetlands) land use within a buffer of 300 m at pregnancy,percentage of agrgr (agricultural areas, semi-natural areas and wetlands) land use within a buffer of 300 m at birth,percentage of agrgr (agricultural areas, semi-natural areas and wetlands) land use within a buffer of 300 m at first trimester,percentage of agrgr (agricultural areas, semi-natural areas and wetlands) land use within a buffer of 300 m at second trimester,percentage of agrgr (agricultural areas, semi-natural areas and wetlands) land use within a buffer of 300 m at third trimester,percentage of agrgr (agricultural areas, semi-natural areas and wetlands) land use within a buffer of 300 m at one year of age,percentage of agrgr (agricultural areas, semi-natural areas and wetlands) land use within a buffer of 300 m at two years of age,percentage of agrgr (agricultural areas, semi-natural areas and wetlands) land use within a buffer of 300 m at three years of age,percentage of agrgr (agricultural areas, semi-natural areas and wetlands) land use within a buffer of 300 m at four years of age,percentage of agrgr (agricultural areas, semi-natural areas and wetlands) land use within a buffer of 300 m at five years of age,percentage of agrgr (agricultural areas, semi-natural areas and wetlands) land use within a buffer of 300 m at six years of age,percentage of agrgr (agricultural areas, semi-natural areas and wetlands) land use within a buffer of 300 m at seven years of age,percentage of agrgr (agricultural areas, semi-natural areas and wetlands) land use within a buffer of 300 m at eight years of age,percentage of agrgr (agricultural areas, semi-natural areas and wetlands) land use within a buffer of 300 m at nine years of age,percentage of agrgr (agricultural areas, semi-natural areas and wetlands) land use within a buffer of 300 m at ten years of age,percentage of agrgr (agricultural areas, semi-natural areas and wetlands) land use within a buffer of 300 m at eleven years of age,percentage of agrgr (agricultural areas, semi-natural areas and wetlands) land use within a buffer of 300 m at twelve years of age"
367,main_land_use_port,,Built environment/neighbourhood characteristics,,,,"percentage of port (port areas) land use within a buffer of 300 m at birth,percentage of port (port areas) land use within a buffer of 300 m at first trimester,percentage of port (port areas) land use within a buffer of 300 m at second trimester,percentage of port (port areas) land use within a buffer of 300 m at third trimester,percentage of port (port areas) land use within a buffer of 300 m at one year of age,percentage of port (port areas) land use within a buffer of 300 m at two years of age,percentage of port (port areas) land use within a buffer of 300 m at three years of age,percentage of port (port areas) land use within a buffer of 300 m at four years of age,percentage of port (port areas) land use within a buffer of 300 m at five years of age,percentage of port (port areas) land use within a buffer of 300 m at six years of age,percentage of port (port areas) land use within a buffer of 300 m at seven years of age,percentage of port (port areas) land use within a buffer of 300 m at eight years of age,percentage of port (port areas) land use within a buffer of 300 m at nine years of age,percentage of port (port areas) land use within a buffer of 300 m at ten years of age,percentage of port (port areas) land use within a buffer of 300 m at eleven years of age,percentage of port (port areas) land use within a buffer of 300 m at twelve years of age,percentage of trans (road and rail network and associated land, fast transit roads and associated land, other roads and associated land, railways and associated land) land use within a buffer of 300 m at pregnancy"
400,Other physical environment characteristics,,Physical environment,,Other_environment,,Information about other physical environment characteristics.
,Cat (IgE),,IgE (Inhalant),,,,
,Respiratory (Adult health),,Health-related characteristics,,,,
,Skin,,Health-related characteristics,,,,
381,pm25k,,Air pollution,,,,"pm25k value (extrapolated back in time using ratio method) at pregnancy,pm25k value (extrapolated back in time using ratio method) at birth,pm25k value (extrapolated back in time using ratio method) at first trimester,pm25k value (extrapolated back in time using ratio method) at second trimester,pm25k value (extrapolated back in time using ratio method) at third trimester,pm25k value (extrapolated back in time using ratio method) at one year of age,pm25k value (extrapolated back in time using ratio method) at two years of age,pm25k value (extrapolated back in time using ratio method) at three years of age,pm25k value (extrapolated back in time using ratio method) at four years of age,pm25k value (extrapolated back in time using ratio method) at five years of age,pm25k value (extrapolated back in time using ratio method) at six years of age,pm25k value (extrapolated back in time using ratio method) at seven years of age,pm25k value (extrapolated back in time using ratio method) at eight years of age,pm25k value (extrapolated back in time using ratio method) at nine years of age,pm25k value (extrapolated back in time using ratio method) at ten years of age,pm25k value (extrapolated back in time using ratio method) at eleven years of age,pm25k value (extrapolated back in time using ratio method) at twelve years of age"
373,Radiation exposure,,Physical environment,,Radiation_exp,,"Information about exposure to radiation (e.g. UV exposure, mobile phone use, frequency of air travel)."
,House dust mite (Skin prick test),,Skin prick test (Inhalant),,,,
377,no2,,Air pollution,,,,"no2 average value (extrapolated back in time using ratio method) during pregnancy,no2 average value (extrapolated back in time using ratio method) during first trimester,no2 average value (extrapolated back in time using ratio method) during second trimester,no2 average value (extrapolated back in time using ratio method) during third trimester,no2 average value (extrapolated back in time using ratio method) during first year (>0 year and <=1 year),no2 average value (extrapolated back in time using ratio method) during second year (>1 year and <=2 years),no2 average value (extrapolated back in time using ratio method) during third year (>2 years and <=3 years),no2 average value (extrapolated back in time using ratio method) during fourth year (>3 years and <=4 years),no2 average value (extrapolated back in time using ratio method) during fifth year (>4 years and <=5 years),no2 average value (extrapolated back in time using ratio method) during sixth year (>5 years and <=6 years),no2 average value (extrapolated back in time using ratio method) during seventh year (>6 years and <=7 years),no2 average value (extrapolated back in time using ratio method) during eighth year (>7 years and <=8 years),no2 average value (extrapolated back in time using ratio method) during ninth year (>8 years and <=9 years),no2 average value (extrapolated back in time using ratio method) during tenth year (>9 years and <=10 years),no2 average value (extrapolated back in time using ratio method) during eleventh year (>10 years and <=11 years),no2 average value (extrapolated back in time using ratio method) during twelfth year (>11 years and <=12 years)"
382,pm25cu,,Air pollution,,,,"pm25cu value (extrapolated back in time using ratio method) at pregnancy,pm25cu value (extrapolated back in time using ratio method) at birth,pm25cu value (extrapolated back in time using ratio method) at first trimester,pm25cu value (extrapolated back in time using ratio method) at second trimester,pm25cu value (extrapolated back in time using ratio method) at third trimester,pm25cu value (extrapolated back in time using ratio method) at one year of age,pm25cu value (extrapolated back in time using ratio method) at two years of age,pm25cu value (extrapolated back in time using ratio method) at three years of age,pm25cu value (extrapolated back in time using ratio method) at four years of age,pm25cu value (extrapolated back in time using ratio method) at five years of age,pm25cu value (extrapolated back in time using ratio method) at six years of age,pm25cu value (extrapolated back in time using ratio method) at seven years of age,pm25cu value (extrapolated back in time using ratio method) at eight years of age,pm25cu value (extrapolated back in time using ratio method) at nine years of age,pm25cu value (extrapolated back in time using ratio method) at ten years of age,pm25cu value (extrapolated back in time using ratio method) at eleven years of age,pm25cu value (extrapolated back in time using ratio method) at twelve years of age"
383,pm25ni,,Air pollution,,,,"pm25ni value (extrapolated back in time using ratio method) at pregnancy,pm25ni value (extrapolated back in time using ratio method) at birth,pm25ni value (extrapolated back in time using ratio method) at first trimester,pm25ni value (extrapolated back in time using ratio method) at second trimester,pm25ni value (extrapolated back in time using ratio method) at third trimester,pm25ni value (extrapolated back in time using ratio method) at one year of age,pm25ni value (extrapolated back in time using ratio method) at two years of age,pm25ni value (extrapolated back in time using ratio method) at three years of age,pm25ni value (extrapolated back in time using ratio method) at four years of age,pm25ni value (extrapolated back in time using ratio method) at five years of age,pm25ni value (extrapolated back in time using ratio method) at six years of age,pm25ni value (extrapolated back in time using ratio method) at seven years of age,pm25ni value (extrapolated back in time using ratio method) at eight years of age,pm25ni value (extrapolated back in time using ratio method) at nine years of age,pm25ni value (extrapolated back in time using ratio method) at ten years of age,pm25ni value (extrapolated back in time using ratio method) at eleven years of age,pm25ni value (extrapolated back in time using ratio method) at twelve years of age"
423,Noise,,Other physical environment characteristics,,,,
,House dust mite (IgE),,IgE (Inhalant),,,,
380,pm25fe,,Air pollution,,,,"pm25fe value (extrapolated back in time using ratio method) at pregnancy,pm25fe value (extrapolated back in time using ratio method) at birth,pm25fe value (extrapolated back in time using ratio method) at first trimester,pm25fe value (extrapolated back in time using ratio method) at second trimester,pm25fe value (extrapolated back in time using ratio method) at third trimester,pm25fe value (extrapolated back in time using ratio method) at one year of age,pm25fe value (extrapolated back in time using ratio method) at two years of age,pm25fe value (extrapolated back in time using ratio method) at three years of age,pm25fe value (extrapolated back in time using ratio method) at four years of age,pm25fe value (extrapolated back in time using ratio method) at five years of age,pm25fe value (extrapolated back in time using ratio method) at six years of age,pm25fe value (extrapolated back in time using ratio method) at seven years of age,pm25fe value (extrapolated back in time using ratio method) at eight years of age,pm25fe value (extrapolated back in time using ratio method) at nine years of age,pm25fe value (extrapolated back in time using ratio method) at ten years of age,pm25fe value (extrapolated back in time using ratio method) at eleven years of age,pm25fe value (extrapolated back in time using ratio method) at twelve years of age"
401,Meteorology,,Other physical environment characteristics,,,,
384,pm25s,,Air pollution,,,,"pm25s value (extrapolated back in time using ratio method) at pregnancy,pm25s value (extrapolated back in time using ratio method) at birth,pm25s value (extrapolated back in time using ratio method) at first trimester,pm25s value (extrapolated back in time using ratio method) at second trimester,pm25s value (extrapolated back in time using ratio method) at third trimester,pm25s value (extrapolated back in time using ratio method) at one year of age,pm25s value (extrapolated back in time using ratio method) at two years of age,pm25s value (extrapolated back in time using ratio method) at three years of age,pm25s value (extrapolated back in time using ratio method) at four years of age,pm25s value (extrapolated back in time using ratio method) at five years of age,pm25s value (extrapolated back in time using ratio method) at six years of age,pm25s value (extrapolated back in time using ratio method) at seven years of age,pm25s value (extrapolated back in time using ratio method) at eight years of age,pm25s value (extrapolated back in time using ratio method) at nine years of age,pm25s value (extrapolated back in time using ratio method) at ten years of age,pm25s value (extrapolated back in time using ratio method) at eleven years of age,pm25s value (extrapolated back in time using ratio method) at twelve years of age"
,Skin prick test (Inhalant),,Inhalant,,,,
,Any inhalant allergic sensitization  (Skin prick test),,Skin prick test (Inhalant),,,,
385,pm25si,,Air pollution,,,,"pm25si value (extrapolated back in time using ratio method) at pregnancy,pm25si value (extrapolated back in time using ratio method) at birth,pm25si value (extrapolated back in time using ratio method) at first trimester,pm25si value (extrapolated back in time using ratio method) at second trimester,pm25si value (extrapolated back in time using ratio method) at third trimester,pm25si value (extrapolated back in time using ratio method) at one year of age,pm25si value (extrapolated back in time using ratio method) at two years of age,pm25si value (extrapolated back in time using ratio method) at three years of age,pm25si value (extrapolated back in time using ratio method) at four years of age,pm25si value (extrapolated back in time using ratio method) at five years of age,pm25si value (extrapolated back in time using ratio method) at six years of age,pm25si value (extrapolated back in time using ratio method) at seven years of age,pm25si value (extrapolated back in time using ratio method) at eight years of age,pm25si value (extrapolated back in time using ratio method) at nine years of age,pm25si value (extrapolated back in time using ratio method) at ten years of age,pm25si value (extrapolated back in time using ratio method) at eleven years of age,pm25si value (extrapolated back in time using ratio method) at twelve years of age"
386,pm25v,,Air pollution,,,,"pm25v value (extrapolated back in time using ratio method) at pregnancy,pm25v value (extrapolated back in time using ratio method) at birth,pm25v value (extrapolated back in time using ratio method) at first trimester,pm25v value (extrapolated back in time using ratio method) at second trimester,pm25v value (extrapolated back in time using ratio method) at third trimester,pm25v value (extrapolated back in time using ratio method) at one year of age,pm25v value (extrapolated back in time using ratio method) at two years of age,pm25v value (extrapolated back in time using ratio method) at three years of age,pm25v value (extrapolated back in time using ratio method) at four years of age,pm25v value (extrapolated back in time using ratio method) at five years of age,pm25v value (extrapolated back in time using ratio method) at six years of age,pm25v value (extrapolated back in time using ratio method) at seven years of age,pm25v value (extrapolated back in time using ratio method) at eight years of age,pm25v value (extrapolated back in time using ratio method) at nine years of age,pm25v value (extrapolated back in time using ratio method) at ten years of age,pm25v value (extrapolated back in time using ratio method) at eleven years of age,pm25v value (extrapolated back in time using ratio method) at twelve years of age"
387,pm25zn,,Air pollution,,,,"pm25zn value (extrapolated back in time using ratio method) at pregnancy,pm25zn value (extrapolated back in time using ratio method) at birth,pm25zn value (extrapolated back in time using ratio method) at first trimester,pm25zn value (extrapolated back in time using ratio method) at second trimester,pm25zn value (extrapolated back in time using ratio method) at third trimester,pm25zn value (extrapolated back in time using ratio method) at one year of age,pm25zn value (extrapolated back in time using ratio method) at two years of age,pm25zn value (extrapolated back in time using ratio method) at three years of age,pm25zn value (extrapolated back in time using ratio method) at four years of age,pm25zn value (extrapolated back in time using ratio method) at five years of age,pm25zn value (extrapolated back in time using ratio method) at six years of age,pm25zn value (extrapolated back in time using ratio method) at seven years of age,pm25zn value (extrapolated back in time using ratio method) at eight years of age,pm25zn value (extrapolated back in time using ratio method) at nine years of age,pm25zn value (extrapolated back in time using ratio method) at ten years of age,pm25zn value (extrapolated back in time using ratio method) at eleven years of age,pm25zn value (extrapolated back in time using ratio method) at twelve years of age"
